"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AY1","AY2","ED1","GA1","GA2","GA3","GA4","GA5","GE1","GF1","KA1","KA2","MA1","MD1","MW1","MW2","OC1","OD1","REM","EQD"
"42809099999","2023-01-01T00:00:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-12","99999","V020","340,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0206,1","+0163,1","10133,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,,"9,9,999,9,+001,1","10,1",,,,"SYN05242809 31995 03402 10206 20163 40133 71000 333 58001=",
"42809099999","2023-01-01T00:00:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-15","99999","V020","040,1,N,0015,1","22000,1,9,N","000700,1,9,9","+0180,1","+0160,1","99999,9",,,,"01,R,9999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10170,1,99999,9",,"12,1",,,,"MET079METAR VECC 010000Z 04003KT 0700 R01R/1400 MIFG NSC 18/16 Q1017 BECMG 0600 MIFG=",
"42809099999","2023-01-01T00:30:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","000600,1,9,9","+0180,1","+0160,1","99999,9",,,,"01,R,9999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10170,1,99999,9",,"12,1",,,,"MET073METAR COR VECC 010030Z 00000KT 0600 R01R/1400 MIFG NSC 18/16 Q1017 NOSIG=",
"42809099999","2023-01-01T01:00:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","000500,1,9,9","+0180,1","+0160,1","99999,9",,,,"01,R,9999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10170,1,99999,9",,"12,1",,,,"MET069METAR VECC 010100Z 00000KT 0500 R01R/1000 MIFG NSC 18/16 Q1017 NOSIG=",
"42809099999","2023-01-01T01:30:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","000400,1,9,9","+0180,1","+0170,1","99999,9",,,,"01,R,9999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10180,1,99999,9",,"12,1",,,,"MET077METAR VECC 010130Z 00000KT 0400 R01R/0900 MIFG NSC 18/17 Q1018 BECMG 0350 FG=",
"42809099999","2023-01-01T02:00:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-15","99999","V020","030,1,N,0015,1","22000,1,9,N","000350,1,9,9","+0180,1","+0170,1","99999,9",,,,"01,R,9999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10180,1,99999,9",,"44,1",,,,"MET067METAR VECC 010200Z 03003KT 0350 R01R/0900 FG NSC 18/17 Q1018 NOSIG=",
"42809099999","2023-01-01T02:30:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-15","99999","V020","050,1,N,0021,1","99999,9,9,N","000400,1,9,9","+0190,1","+0170,1","99999,9",,,,"01,R,9999,9","02,1,+00610,1,99,9",,,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9",,,"10190,1,99999,9",,"44,1",,,,"MET070METAR VECC 010230Z 05004KT 0400 R01R/0900 FG FEW020 19/17 Q1019 NOSIG=",
"42809099999","2023-01-01T03:00:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-12","99999","V020","050,1,N,0010,1","03000,1,C,N","000500,1,9,9","+0180,1","+0160,1","10204,1",,"4,1,02,1","0,1,02,1",,"03,1,+00600,1,06,1","04,1,+03000,1,03,1",,,,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,00600,1,99,9,99,9","240,N,+0155,1",,,"9,9,999,9,+011,1","41,1",,,,"SYN08642809 31593 50502 10180 20160 40204 74140 83530 333 20155 58011 83620 84360 555 10000=",
"42809099999","2023-01-01T03:00:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-15","99999","V020","060,1,N,0015,1","03048,1,C,N","000500,1,9,9","+0200,1","+0180,1","99999,9",,,,"01,R,9999,9","02,1,+00610,1,99,9","04,1,+03048,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9",,,"10190,1,99999,9",,"12,1",,,,"MET089METAR VECC 010300Z 06003KT 0500 R01R/0900 MIFG FEW020 SCT100 20/18 Q1019 BECMG 0600 MIFG=",
"42809099999","2023-01-01T03:30:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-15","99999","V020","070,1,N,0015,1","03048,1,9,N","000600,1,9,9","+0210,1","+0180,1","99999,9",,,,"01,R,9999,9","02,1,+00610,1,99,9","07,1,+03048,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9",,,"10200,1,99999,9",,"12,1",,,,"MET079METAR VECC 010330Z 07003KT 0600 R01R/1000 MIFG FEW020 BKN100 21/18 Q1020 NOSIG=",
"42809099999","2023-01-01T04:00:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-15","99999","V020","060,1,N,0015,1","03048,1,9,N","000700,1,9,9","+0210,1","+0180,1","99999,9",,,,"01,R,9999,9","02,1,+00610,1,99,9","07,1,+03048,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9",,,"10200,1,99999,9",,"12,1",,,,"MET089METAR VECC 010400Z 06003KT 0700 R01R/1100 MIFG FEW020 BKN100 21/18 Q1020 BECMG 0800 MIFG=",
"42809099999","2023-01-01T04:30:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-15","99999","V020","080,1,N,0021,1","03048,1,9,N","000900,1,9,9","+0220,1","+0180,1","99999,9",,,,"01,R,9999,9","02,1,+00610,1,99,9","07,1,+03048,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9",,,"10200,1,99999,9",,"12,1",,,,"MET079METAR VECC 010430Z 08004KT 0900 R01R/1200 MIFG FEW020 BKN100 22/18 Q1020 NOSIG=",
"42809099999","2023-01-01T05:00:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-15","99999","V020","070,1,N,0026,1","03048,1,9,N","001000,1,9,9","+0230,1","+0180,1","99999,9",,,,"01,R,9999,9","02,1,+00610,1,99,9","07,1,+03048,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9",,,,,"10,1",,,,"MET078METAR VECC 010500Z 07005KT 1000 R01R/1200 BR FEW020 BKN100 23/18 Q101 9 NOSIG=",
"42809099999","2023-01-01T05:30:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-15","99999","V020","070,1,N,0021,1","03048,1,C,N","001100,1,9,9","+0230,1","+0180,1","99999,9",,,,"01,R,9999,9","02,1,+00610,1,99,9","04,1,+03048,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9",,,"10190,1,99999,9",,"10,1",,,,"MET077METAR VECC 010530Z 07004KT 1100 R01R/1300 BR FEW020 SCT100 23/18 Q1019 NOSIG=",
"42809099999","2023-01-01T06:00:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-12","99999","V020","050,1,N,0010,1","03000,1,9,N","001000,1,9,9","+0224,1","+0158,1","10196,1",,"4,1,02,1","0,1,02,1",,"04,1,+00600,1,06,1","05,1,+03000,1,03,1",,,,"9,AGL   ,+99999,+99999","05,99,1,04,1,99,9,00600,1,99,9,99,9",,,,"9,9,999,9,+013,1","10,1",,,,"SYN07042809 31594 50502 10224 20158 40196 71040 84530 333 58013 84620 85360=",
"42809099999","2023-01-01T06:00:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-15","99999","V020","090,1,N,0026,1","03048,1,C,N","001300,1,9,9","+0240,1","+0190,1","99999,9",,,,"01,R,9999,9","02,1,+00610,1,99,9","04,1,+03048,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9",,,,,"10,1",,,,"MET086METAR VECC 010600Z 09005KT 1300 R01R/1400 BR FEW020 SCT100 24/19 Q101 9 BECMG 1500 BR=",
"42809099999","2023-01-01T06:30:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-15","99999","V020","100,1,N,0026,1","03048,1,C,N","001400,1,9,9","+0250,1","+0180,1","99999,9",,,,"01,R,9999,9","02,1,+00610,1,99,9","04,1,+03048,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9",,,,,"05,1",,,,"MET086METAR VECC 010630Z 10005KT 1400 R01R/1500 HZ FEW020 SCT100 25/18 Q101 8 BECMG 1500 HZ=",
"42809099999","2023-01-01T07:00:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-15","99999","V020","090,1,N,0026,1","99999,9,9,N","001500,1,9,9","+0260,1","+0180,1","99999,9",,,,,"02,1,+03048,1,99,9",,,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,03048,1,99,9,99,9",,,"10180,1,99999,9",,"05,1",,,,"MET060METAR VECC 010700Z 09005KT 1500 HZ FEW100 26/18 Q1018 NOSIG=",
"42809099999","2023-01-01T07:30:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-15","99999","V020","080,1,N,0026,1","99999,9,9,N","001500,1,9,9","+0260,1","+0190,1","99999,9",,,,,"02,1,+03048,1,99,9",,,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,03048,1,99,9,99,9",,,"10170,1,99999,9",,"05,1",,,,"MET060METAR VECC 010730Z 08005KT 1500 HZ FEW100 26/19 Q1017 NOSIG=",
"42809099999","2023-01-01T08:00:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-15","99999","V020","100,1,N,0026,1","99999,9,9,N","001800,1,9,9","+0260,1","+0190,1","99999,9",,,,,"02,1,+03048,1,99,9",,,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,03048,1,99,9,99,9",,,"10160,1,99999,9",,"05,1",,,,"MET060METAR VECC 010800Z 10005KT 1800 HZ FEW100 26/19 Q1016 NOSIG=",
"42809099999","2023-01-01T08:30:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-15","99999","V020","100,1,N,0026,1","22000,1,9,N","002000,1,9,9","+0260,1","+0190,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10160,1,99999,9",,"05,1",,,,"MET057METAR VECC 010830Z 10005KT 2000 HZ NSC 26/19 Q1016 NOSIG=",
"42809099999","2023-01-01T09:00:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-12","99999","V020","020,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0250,1","+0170,1","10162,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,,"9,9,999,9,+013,1","05,1",,,,"SYN05242809 31995 00202 10250 20170 40162 70500 333 58013=",
"42809099999","2023-01-01T09:00:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-15","99999","V020","100,1,N,0026,1","22000,1,9,N","002200,1,9,9","+0260,1","+0190,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10150,1,99999,9",,"05,1",,,,"MET057METAR VECC 010900Z 10005KT 2200 HZ NSC 26/19 Q1015 NOSIG=",
"42809099999","2023-01-01T09:30:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-15","99999","V020","090,1,N,0021,1","22000,1,9,N","002200,1,9,9","+0260,1","+0190,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10150,1,99999,9",,"05,1",,,,"MET057METAR VECC 010930Z 09004KT 2200 HZ NSC 26/19 Q1015 NOSIG=",
"42809099999","2023-01-01T10:00:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-15","99999","V020","050,1,N,0021,1","22000,1,9,N","002200,1,9,9","+0260,1","+0190,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10150,1,99999,9",,"05,1",,,,"MET057METAR VECC 011000Z 05004KT 2200 HZ NSC 26/19 Q1015 NOSIG=",
"42809099999","2023-01-01T10:30:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-15","99999","V020","050,1,N,0021,1","22000,1,9,N","002200,1,9,9","+0260,1","+0190,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10150,1,99999,9",,"05,1",,,,"MET057METAR VECC 011030Z 05004KT 2200 HZ NSC 26/19 Q1015 NOSIG=",
"42809099999","2023-01-01T11:00:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-15","99999","V020","050,1,N,0021,1","22000,1,9,N","002200,1,9,9","+0250,1","+0190,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10150,1,99999,9",,"05,1",,,,"MET057METAR VECC 011100Z 05004KT 2200 HZ NSC 25/19 Q1015 NOSIG=",
"42809099999","2023-01-01T11:30:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-15","99999","V020","060,1,N,0021,1","22000,1,9,N","002200,1,9,9","+0250,1","+0190,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10160,1,99999,9",,"05,1",,,,"MET057METAR VECC 011130Z 06004KT 2200 HZ NSC 25/19 Q1016 NOSIG=",
"42809099999","2023-01-01T12:00:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,N","001000,1,9,9","+0222,1","+0170,1","10167,1",,"0,1,02,1","0,1,02,1",,,,,,,,,"240,M,+0255,1",,,"9,9,999,9,+013,1","05,1",,,,"SYN05842809 31994 00502 10222 20170 40167 70500 333 10255 58013=",
"42809099999","2023-01-01T12:00:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-15","99999","V020","040,1,N,0026,1","22000,1,9,N","002200,1,9,9","+0240,1","+0190,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10160,1,99999,9",,"05,1",,,,"MET057METAR VECC 011200Z 04005KT 2200 HZ NSC 24/19 Q1016 NOSIG=",
"42809099999","2023-01-01T12:30:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-15","99999","V020","040,1,N,0026,1","22000,1,9,N","002200,1,9,9","+0230,1","+0190,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10160,1,99999,9",,"05,1",,,,"MET057METAR VECC 011230Z 04005KT 2200 HZ NSC 23/19 Q1016 NOSIG=",
"42809099999","2023-01-01T13:00:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-15","99999","V020","030,1,N,0021,1","22000,1,9,N","002200,1,9,9","+0220,1","+0190,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10170,1,99999,9",,"05,1",,,,"MET057METAR VECC 011300Z 03004KT 2200 HZ NSC 22/19 Q1017 NOSIG=",
"42809099999","2023-01-01T13:30:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-15","99999","V020","030,1,N,0021,1","22000,1,9,N","002400,1,9,9","+0220,1","+0190,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10170,1,99999,9",,"05,1",,,,"MET057METAR VECC 011330Z 03004KT 2400 HZ NSC 22/19 Q1017 NOSIG=",
"42809099999","2023-01-01T14:00:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-15","99999","V020","030,1,N,0026,1","22000,1,9,N","001800,1,9,9","+0220,1","+0180,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10180,1,99999,9",,"10,1",,,,"MET057METAR VECC 011400Z 03005KT 1800 BR NSC 22/18 Q1018 NOSIG=",
"42809099999","2023-01-01T14:30:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-15","99999","V020","040,1,N,0031,1","22000,1,9,N","001800,1,9,9","+0220,1","+0180,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10180,1,99999,9",,"10,1",,,,"MET057METAR VECC 011430Z 04006KT 1800 BR NSC 22/18 Q1018 NOSIG=",
"42809099999","2023-01-01T15:00:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-12","99999","V020","020,1,N,0021,1","99999,9,9,N","002000,1,9,9","+0210,1","+0160,1","10186,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,,"9,9,999,9,+011,1","05,1",,,,"SYN05242809 31995 00204 10210 20160 40186 70500 333 58011=",
"42809099999","2023-01-01T15:00:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-15","99999","V020","030,1,N,0036,1","22000,1,9,N","002000,1,9,9","+0210,1","+0170,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10180,1,99999,9",,"10,1",,,,"MET057METAR VECC 011500Z 03007KT 2000 BR NSC 21/17 Q1018 NOSIG=",
"42809099999","2023-01-01T15:30:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-15","99999","V020","030,1,N,0031,1","22000,1,9,N","002000,1,9,9","+0210,1","+0170,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10180,1,99999,9",,"10,1",,,,"MET057METAR VECC 011530Z 03006KT 2000 BR NSC 21/17 Q1018 NOSIG=",
"42809099999","2023-01-01T16:00:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-15","99999","V020","060,1,N,0031,1","22000,1,9,N","002000,1,9,9","+0210,1","+0170,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10180,1,99999,9",,"10,1",,,,"MET057METAR VECC 011600Z 06006KT 2000 BR NSC 21/17 Q1018 NOSIG=",
"42809099999","2023-01-01T16:30:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0200,1","+0170,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10180,1,99999,9",,"10,1",,,,"MET057METAR VECC 011630Z 00000KT 2000 BR NSC 20/17 Q1018 NOSIG=",
"42809099999","2023-01-01T17:00:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","001800,1,9,9","+0200,1","+0170,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10180,1,99999,9",,"10,1",,,,"MET057METAR VECC 011700Z 00000KT 1800 BR NSC 20/17 Q1018 NOSIG=",
"42809099999","2023-01-01T17:30:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","001800,1,9,9","+0200,1","+0170,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10180,1,99999,9",,"10,1",,,,"MET057METAR VECC 011730Z 00000KT 1800 BR NSC 20/17 Q1018 NOSIG=",
"42809099999","2023-01-01T18:00:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0190,1","+0156,1","10185,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,,"9,9,999,9,+008,1","10,1",,,,"SYN05242809 31995 00000 10190 20156 40185 71000 333 58008=",
"42809099999","2023-01-01T18:00:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","001600,1,9,9","+0200,1","+0170,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10170,1,99999,9",,"10,1",,,,"MET057METAR VECC 011800Z 00000KT 1600 BR NSC 20/17 Q1017 NOSIG=",
"42809099999","2023-01-01T18:30:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","001600,1,9,9","+0200,1","+0170,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10170,1,99999,9",,"10,1",,,,"MET057METAR VECC 011830Z 00000KT 1600 BR NSC 20/17 Q1017 NOSIG=",
"42809099999","2023-01-01T19:00:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-15","99999","V020","040,1,N,0026,1","22000,1,9,N","001600,1,9,9","+0190,1","+0170,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10170,1,99999,9",,"10,1",,,,"MET057METAR VECC 011900Z 04005KT 1600 BR NSC 19/17 Q1017 NOSIG=",
"42809099999","2023-01-01T19:30:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-15","99999","V020","030,1,N,0026,1","22000,1,9,N","001600,1,9,9","+0190,1","+0170,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10170,1,99999,9",,"10,1",,,,"MET057METAR VECC 011930Z 03005KT 1600 BR NSC 19/17 Q1017 NOSIG=",
"42809099999","2023-01-01T20:00:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-15","99999","V020","360,1,N,0021,1","22000,1,9,N","001800,1,9,9","+0190,1","+0160,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10170,1,99999,9",,"10,1",,,,"MET057METAR VECC 012000Z 36004KT 1800 BR NSC 19/16 Q1017 NOSIG=",
"42809099999","2023-01-01T20:30:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-15","99999","V020","360,1,N,0021,1","22000,1,9,N","001800,1,9,9","+0190,1","+0160,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10160,1,99999,9",,"10,1",,,,"MET057METAR VECC 012030Z 36004KT 1800 BR NSC 19/16 Q1016 NOSIG=",
"42809099999","2023-01-01T21:00:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","001000,1,9,9","+0174,1","+0150,1","10173,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,,"9,9,999,9,+004,1","10,1",,,,"SYN05242809 31994 00000 10174 20150 40173 71000 333 58004=",
"42809099999","2023-01-01T21:00:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","001800,1,9,9","+0190,1","+0160,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10160,1,99999,9",,"10,1",,,,"MET057METAR VECC 012100Z 00000KT 1800 BR NSC 19/16 Q1016 NOSIG=",
"42809099999","2023-01-01T21:30:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","001800,1,9,9","+0180,1","+0160,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10160,1,99999,9",,"10,1",,,,"MET057METAR VECC 012130Z 00000KT 1800 BR NSC 18/16 Q1016 NOSIG=",
"42809099999","2023-01-01T22:00:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","001800,1,9,9","+0180,1","+0160,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10160,1,99999,9",,"10,1",,,,"MET057METAR VECC 012200Z 00000KT 1800 BR NSC 18/16 Q1016 NOSIG=",
"42809099999","2023-01-01T22:30:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","001800,1,9,9","+0180,1","+0160,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10160,1,99999,9",,"10,1",,,,"MET057METAR VECC 012230Z 00000KT 1800 BR NSC 18/16 Q1016 NOSIG=",
"42809099999","2023-01-01T23:00:00","4","22.654739","88.446722","4.87","NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN","FM-15","99999","V020","030,1,N,0026,1","99999,9,9,N","001600,1,9,9","+0180,1","+0150,1","99999,9",,,,,"02,1,+03048,1,99,9",,,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,03048,1,99,9,99,9",,,"10160,1,99999,9",,"10,1",,,,"MET068METAR VECC 012300Z 03005KT 1600 BR FEW100 18/15 Q1016 BECMG 1500 BR=",
